date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:55	151783/151783	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Oct%202009%2007:39:08%20GMT	http://www.incunabulum.de/projects/poelcontrol/misc-images/DSC_6214_th.jpg	D:/documents/Desktop/a/owl2java/web/jpg/dsc_6214_th.jpg	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:56	26515/26515	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:55%20GMT	http://www.incunabulum.de/projects/poelcontrol	D:/documents/Desktop/a/owl2java/web/poelcontrol.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:56	14116/14116	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:55%20GMT	http://www.incunabulum.de/login_form	D:/documents/Desktop/a/owl2java/web/login_form.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:57	19303/19303	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:56%20GMT	http://www.incunabulum.de/contact	D:/documents/Desktop/a/owl2java/web/contact.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:57	19716/19716	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:56%20GMT	http://www.incunabulum.de/personal	D:/documents/Desktop/a/owl2java/web/personal.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:57	24102/24102	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:57%20GMT	http://www.incunabulum.de/projects	D:/documents/Desktop/a/owl2java/web/projects.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:58	24061/24061	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:57%20GMT	http://www.incunabulum.de/restricted	D:/documents/Desktop/a/owl2java/web/restricted.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:59	20301/20301	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:58%20GMT	http://www.incunabulum.de/travel	D:/documents/Desktop/a/owl2java/web/travel.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:59	21065/21065	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:58%20GMT	http://www.incunabulum.de/work	D:/documents/Desktop/a/owl2java/web/work.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:47:59	20581/20581	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:58%20GMT	http://www.incunabulum.de/blog-archive/es-ist-vollbracht	D:/documents/Desktop/a/owl2java/web/es-ist-vollbracht.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:00	91559/91559	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:59%20GMT	http://www.incunabulum.de/blog/blog_view?Creator=mz	D:/documents/Desktop/a/owl2java/web/blog_view20fd.html	(from http://www.incunabulum.de/projects/it/owl2java)
20:48:00	60296/60296	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Jun%202010%2018:47:59%20GMT	http://www.incunabulum.de/blog/blog_view?Subject=general	D:/documents/Desktop/a/owl2java/web/blog_view578b.html	(from http://www.incunabulum.de/projects/it/owl2java)
